,date,title,press,contents,link
67,2023.03.13.,서강대 '종이 없는 연구과제 관리 시스템' 전면실시,베리타스알파,서강대가 대학 내 연구과제 행정 처리 시 실물 종이 없이 온라인 파일만으로 진행하는 '서강 페이퍼리스 1.0 시스템'을 도입한다. 이는 환경과 지역사회와의 지속적인 협력을 추구하는 ESG(지속 가능 경영)의 일환으로...,http://www.veritas-a.com/news/articleView.html?idxno=449695
68,3시간 전,"역대 정부 모두 실패한 '지방대 정책'...""1인당 교육비 서울대 수준으로 높여...",한국일보언론사 선정,"임희성 대학교육연구소 연구원, 정제영 이화여대 교수, 조상식 동국대 교수 ※글 싣는 순서 ①공정한 출발선은 가능한가 ②잠자는 교실 깨우려면 필요한 것들 ③위기의 대학, 재도약의 필수조건 ④실효성 있는 인재...",https://hankookilbo.com/News/Read/A2023042216390002407?did=NA
69,2023.03.10.,서강대 철우만레사 인성교육원 군 가족사랑 인성캠프 개최,베리타스알파,"서강대는 철우만레사 인성교육원이 지난달 28일 수도기계화보병사단(맹호부대)과 함께 '軍 가족사랑 인성캠프'를 개최했다고 10일 밝혔다. '軍 가족사랑 인성캠프'는 지역사회 연계 활성화 프로그램으로, 서강대...",http://www.veritas-a.com/news/articleView.html?idxno=449569
70,2023.03.09.,[로스쿨] 서강대 로스쿨 올 신입생 44명 중 16명이 서울대 출신,리걸타임즈,"서강대 법학전문대학원도 최근 2023학년도 신입생 선발 결과를 공지했다. 모두 44명의 올 신입생 중 서울대 출신이 16명으로 가장 많았으며, 그다음은 연세대와 고려대에서 똑같이 7명의 합격자를 냈으며. 경찰대 출신도...",http://www.legaltimes.co.kr/news/articleView.html?idxno=71406
71,2023.03.07.,서강대-한국팹리스산업협회 '시스템반도체분야 전문인력 양성/산학협력' 관련...,베리타스알파,"서강대가 한국팹리스산업협회와 6일, 서강대 본관에서 '시스템반도체분야 전문인력 양성 및 산학협력'을... 특히 전공 학부생 및 대학원생에게 전문 설계자(Expert) 교육 제공 비전공 학부생 및 고등학생 대상으로 단기...",http://www.veritas-a.com/news/articleView.html?idxno=449210
72,7시간 전,[분수대] 86세대 퇴장 예감,중앙일보,"이철승 서강대 사회학과 교수는 86세대가 시민사회를 기반으로 기업, 국가 등을 포괄하는 네트워크를 구축함으로써 권력의 중심으로 들어왔다고 설명했다. “광범위한 그룹의 ‘문해 시민층’이 유사한 집합적...",https://www.joongang.co.kr/article/25157909
73,2023.04.17.,"인류세 논란, 지질학의 정체성을 인정해야",교수신문,교수신문이 마련한 인류세 특집의 마지막 회로 이덕환 본지 편집인이자 서강대 명예교수(화학... 이덕환 서강대 명예교수는 종말론적 인류세 논란이 아니라 환경에 미치는 영향을 최소화하는 미래 기술 개발을 강조했다....,http://www.kyosu.net/news/articleView.html?idxno=103535
74,2023.02.28.,서강대 화공생명공학과 문준혁 교수 연구팀 반도체 공정을 이용한 탄소 소재 ...,베리타스알파,"서강대는 화공생명공학과 문준혁 교수 연구팀이 고성능 반도체 공정을 이용하여 탄소 소재를 합성하는... 서강대 화공생명공학과 문준혁 교수는 ""반도체 공정 기술을 반도체 소자가 아닌 에너지 소재 합성에도 적용할...",http://www.veritas-a.com/news/articleView.html?idxno=448447
75,2023.03.14.,서강대 '종이없는 연구과제 관리 시스템' 전면실시,뉴시스,기사내용 요약 페이퍼리스 체계 구축 연구 환경 간소화 허서우 인턴 기자 = 서강대는 대학 내 연구과제 행정 처리 시 실물 종이 없이 온라인 파일만으로 진행하는 '서강 페이퍼리스 1.0 시스템'을 도입한다고 14일 밝혔다....,http://www.newsis.com/view/?id=NISX20230314_0002225578&cID=10201&pID=10200
76,2023.03.14.,"현대건설, 서강대 메타버스대학원에 NFT수익금 기부",시사오늘,현대건설은 창립 75주년을 기념해 한정 발행한 NFT 판매 수익금 전액을 서강대 메타버스전문대학원에 기부했다고 14일 밝혔다. 이번 기부금은 지난해 5월 현대건설이 샌드박스네트워크와 협업해 선보인 창립 75주년...,http://www.sisaon.co.kr/news/articleView.html?idxno=148291
77,2023.02.24.,서강대 대학원 인도네시아 주요 대학과 대학원생 학술행사 공동 개최,베리타스알파,"서강대 대학원은 국제적 수준의 연구자를 육성하기 위해 다양한 대학원생 지원 사업을 추진하고 있으며, 향후 국제화 사업을 확장하여 국내외 우수 학문후속세대들의 교류를 활성화함으로써 세계적인...",http://www.veritas-a.com/news/articleView.html?idxno=448064
78,2023.02.22.,서강대 튀르키예/시리아 지진 긴급구호 모금 진행,베리타스알파,"대학은 학문적 우수성뿐 아니라 인류애를 바탕으로 사회에 공헌하는 지도적 시민을 양성하는 곳, 이재민들의 조속한 구호와 재건을 위한 구성원들의 자발적인 동참과 나눔을 바란다""라고 모금을 독려했다. 서강대가 6일...",http://www.veritas-a.com/news/articleView.html?idxno=447754
79,2023.03.28.,수능 최저 완화로 내신 등급 합격선 올라갈 수 있어,대학저널,"단, 고려대, 서강대, 서울시립대, 성균관대, 연세대 등과 같이 주요 과목만이 아니라 그 외 과목까지 반영하는 대학도 있다. 서강대의 경우 국수영사과 주요 과목을 반영했던 2023학년도와 달리 2024학년도에는 전 과목을...",https://dhnews.co.kr/news/view/1065575753118257
80,1일 전,"해외건설협회, '사우디 건설 진출' 특별 강좌 개최",뉴시스,"이번 강좌에서는 중동 정세와 사우디 왕정 동향(박현도 서강대 교수), NEOM CITY 등 빅 프로젝트 추진동향(김재현 한미글로벌 이사), 사우디 문화와 비즈니스 관행(김종용 주 사우디 전 대사), 진출사례 (신희윤 현대건설...",http://www.newsis.com/view/?id=NISX20230424_0002278518&cID=10401&pID=10400
81,2023.02.16.,서강대 2023 캠퍼스타운 창업팀 선발대회 실시,베리타스알파,"서울시, 마포구청, 서강대가 주최하고 서강대 창업지원단(서강비즈니스센터)이 주관하는 이번 대회는 우수 창업팀을 선발하여 다양한 창업지원 서비스를 제공함으로써 기업이 안정적으로 사업화 단계에 진입하는 것을...",http://www.veritas-a.com/news/articleView.html?idxno=447107
82,2023.02.15.,[2023정시충원율] 서강대 5차추합 97% 609명 '축소'.. 인공지능학과 '최고' 컴...,베리타스알파,서강대가 2023정시 5차 충원 결과 누적 97%의 충원율을 기록했다. 총 모집인원 628명 중 609명이... 서강대가 2023정시 5차 추합까지 충원율 97%를 기록했다. /사진=서강대 제공 &lt;2023 서강대 정시 3차 추합...,http://www.veritas-a.com/news/articleView.html?idxno=446903
83,2023.02.14.,[2023정시충원율] 서강대 4차추합 87.4% 549명 '축소'.. 인공지능학과 '최고'...,베리타스알파,서강대가 2023정시 4차 충원 결과 누적 87.4%의 충원율을 기록했다. 총 모집인원 628명 중 549명이... 서강대가 2023정시 4차 추합까지 충원율 87.4%를 기록했다. /사진=서강대 제공 &lt;2023 서강대 정시 4차 추합...,http://www.veritas-a.com/news/articleView.html?idxno=446745
84,2023.02.13.,[2023정시충원율] 서강대 3차추합 81.1% 509명 '축소'.. 인공지능학과 '최고'...,베리타스알파,서강대가 2023정시 3차 충원 결과 누적 81.1%의 충원율을 기록했다. 총 모집인원 628명 중 509명이... 서강대가 2023정시 3차 추합까지 충원율 81.1%를 기록했다. /사진=서강대 제공 &lt;2023 서강대 정시 3차 추합...,http://www.veritas-a.com/news/articleView.html?idxno=446610
85,2023.03.02.,[2023 수시 합격생 릴레이 인터뷰_ 서강대 시스템반도체공학과 김강민] “연흔...,내일신문,이미지확대 김강민 | 서강대 시스템반도체공학과(경남 창원과학고) 사진 이의종 ? 사진 한 장에서 출발한... 좋아서 대학도 물리를 중점적으로 공부하는 학과로 진학하고 싶었어요. 에너지 관련 학과에도 흥미를 느꼈는데...,http://www.naeil.com/news_view/?id_art=452806
86,2023.02.11.,[2023정시충원율] 서강대 2차추합 69.7% 438명 '축소'.. 인공지능학과 '최고'...,베리타스알파,서강대가 2023정시 2차 충원 결과 누적 69.7%의 충원율을 기록했다. 총 모집인원 628명 중 438명이... 서강대가 2023정시 2차 추합까지 충원율 69.7%를 기록했다. /사진=서강대 제공 &lt;2022 서강대 정시 2차 추합...,http://www.veritas-a.com/news/articleView.html?idxno=446576
87,2023.03.15.,"현대건설·서강대, 메타버스 협력 MOU",세계일보,최재범(왼쪽) 현대건설 전무와 현대원 서강대 메타버스전문대학원장이 지난 7일 메타버스 플랫폼 구축과 서비스 개발을 위한 산학협력 협약식에서 기념 촬영을 하고 있다.,http://www.segye.com/content/html/2023/03/14/20230314521317.html?OutUrl=naver
88,2023.02.10.,[2023정시충원율] 서강대 1차추합 43.5% 273명 '축소'.. 인공지능학과 '최고'...,베리타스알파,서강대가 2023정시에서 43.5%의 1차 충원율을 기록했다. 모집인원 628명 중 273명이 추가합격했다.... 서강대의 2023정시 1차 충원율은 43.5%다. /사진=서강대 제공 &lt;2023 서강대 정시 1차 추합 현황&gt; 최고 1차...,http://www.veritas-a.com/news/articleView.html?idxno=446480
89,2023.02.10.,북한연구소 소장에 김영수 서강대 명예교수,뉴스핌,이영종 통일전문기자 = 사단법인 북한연구소 신임 소장에 김영수(66) 서강대 명예교수가 임명됐다.... 이영종 통일전문기자 = 북한연구소 신임 소장에 선출된 김영수 서강대 명예교수. [사진=북한연구소] 2023.02.10 yjlee...,http://www.newspim.com/news/view/20230210000211
90,21시간 전,"법원, 구속기간 연장·조건부 석방 제도 논의",조선비즈,"이에 대해 박용철 서강대 교수는 “구속기간 제한 제도 완화의 필요성에는 공감한다”면서도 “예외적 사유... 김정환 연세대학교 교수는 “불구속 수사의 원칙을 유지하면서도 재범 가능성, 피해자 등에 대한 위해...",https://biz.chosun.com/topics/law_firm/2023/04/25/37CY7ZOYFJABFHUPMZS2AJAPGM/?utm_source=naver&utm_medium=original&utm_campaign=biz
91,2023.02.07.,"[인터뷰] 서강대 교수 김영익 ""코스피 상반기 2700 가능, 주식비중 늘려야""",비즈니스포스트,김영익 서강대 경제대학원 교수가 국내증시에 대해 상반기 상승 여력이 남아있다고 진단했다. &lt;비즈니스포스트&gt; 거시경제 전문가로 불리는 김영익 서강대 경제대학원 교수는 1988년 대신증권 입사 이후 30여 년 넘게...,https://www.businesspost.co.kr/BP?command=article_view&num=305534
92,2023.02.18.,"박은빈, '서강대 수시합격' 배우 답네요…타갈로그어부터 태국어, 일본어까지...",스포츠조선,"박은빈은 서강대 심리학과 신문방송학 학사 출신으로, 한참 대학을 다닐 때 드라마 '선덕여왕'과 '천추태후' 등에 출연하며 바쁜 연예 활동을 이어갔지만, 상위권의 성적을 유지한 것으로 알려져 놀라움을 안긴 바 있다....",http://sports.chosun.com/news/ntype.htm?id=202302190100135440018079&servicedate=20230218
93,2023.03.07.,"서강대 문준혁 교수팀, 고성능 차세대 리튬-황 전지 개발",뉴시스,기사내용 요약 코발트 이원계 산화물 양극 소재 규명 허서우 인턴 기자 = 서강대는 화공생명공학과 문준혁 교수 연구팀이 차세대 리튬-황 전지를 위한 고성능 '코발트 이원계산화물' 양극 소재를 규명했다고 7일...,http://www.newsis.com/view/?id=NISX20230307_0002217111&cID=10201&pID=10200
94,2023.01.25.,서강대-한국교육방송공사(EBS) 메타버스플랫폼 구축 관련 업무협약 체결,베리타스알파,"이에 서강대 메타버스전문대학원 현대원 원장은 ""이번 협약이 단순한 메타버스 교육콘텐츠 개발을 위한 협약을 넘어 메타버스 세계에서의 교육이 어떻게 세상을 바꿀 수 있는지 그 시발점을 확인하는 계기가 될 것...",http://www.veritas-a.com/news/articleView.html?idxno=444925
95,2023.01.18.,서강대 기업협업지원센터 제1회 LINC 산학교류회 개최,베리타스알파,"서강대 기업협업지원센터장 등 LINC사업단 보직교수와 정옥현 대외교류처장, 현대원 메타버스대학원장... 송태경 LINC사업단장은 환영사에서 ""서강대와 서강 가족회사들의 유대 강화와 지속적인 산학협력 활동의...",http://www.veritas-a.com/news/articleView.html?idxno=444572
96,2023.01.18.,"서강대 게임&평생교육원, '부동산학 전공' 신설",세계일보,"2023년 봄학기 학사 과정 수강생 모집 “자산 관리 능력 배양하는 계기 될 것"" 서강대 게임&amp;평생교육원(원장... 특히 수강생들이 ‘맞춤형’ 학사관리를 받으며 6학기 내에 학위를 취득하여 대학원에 진학할 수 있도록...",http://www.segye.com/content/html/2023/01/17/20230117515652.html?OutUrl=naver
97,2023.01.25.,‘문과 침공’ 해소?…서강대·성균관대 자연계 지원 ‘문턱’ 낮춘다,한겨레언론사 선정,서강대와 성균관대가 자연계열 지원에 적용하던 대학수학능력시험(수능) 수학·탐구 영역의 필수 응시 영역 제한을 2024학년도 입시부터 없애거나 완화키로 했다. 2025학년도부터는 이과생이 인문계열에 진학할 때와...,https://www.hani.co.kr/arti/society/schooling/1076821.html
