,date,title,press,contents,link
535,2023.03.30.,"식품기업 오뚜기, '종자·묘목 생산 및 판매업' 추가 이유는",머니S언론사 선정,"오뚜기가 올해 종자 판매업을 신규 사업으로 추가하고 종자 교육 과정에도 참여한다. 오뚜기는 지난 29일 오전 10시 경기 안양시 오뚜기 중앙연구소 강당에서 제52기 정기주주총회를 열고 정관 변경을 통해 '종자, 묘목...",http://moneys.mt.co.kr/news/mwView.php?no=2023032916363681922
536,2023.04.07.,"오뚜기, '옐로우 프로젝트' 박차…삼화페인트공업과 'YELLOW 100' 출시",이뉴스투데이,"㈜오뚜기가 삼화페인트공업㈜와의 협업을 통해, 노란색을 띄는 'YELLOW 100' 페인트를 출시했다. [사진=㈜오뚜기] ㈜오뚜기가 대표 색상인 '노란색'을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개하며...",http://www.enewstoday.co.kr/news/articleView.html?idxno=1652059
537,2023.04.04.,"㈜오뚜기, 중량 1.6배 늘린 컵누들 매콤한맛·우동맛 '큰컵' 선봬",빅데이터뉴스,㈜오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 ‘컵누들 큰컵’을 출시했다고 4일 밝혔다. 컵누들 큰컵은 SNS 등을 통해 컵누들을 든든하게 즐기고 싶다는 소비자들의 요청에 따라 출시됐다. 오뚜기는 컵누들...,http://www.thebigdata.co.kr/view.php?ud=20230404105128812862abca1943_23
538,2023.03.28.,"카카오뱅크, 두 번째 브랜드저금통 ‘저금통with오뚜기’ 출시",조세일보,'저금통with오뚜기'는 카카오뱅크의 소액저축상품인 '저금통'에 오뚜기몰 쿠폰 혜택을 담은 상품이다. '저금통'은 자동으로 조금씩 잔돈을 모아 최대 10만원까지 저축하는 상품으로 실물 저금통의 특징을 재해석해...,http://www.joseilbo.com/news/news_read.php?uid=482093&class=51&grp=
539,2023.04.13.,커플 이어 솔로 공략하는 유통가…이번엔 '블랙데이' 마케팅,뉴스1,"상품은 오뚜기 마요짜장볶이큰컵·칠성 펩시콜라제로 500ml 등, 2+1은 농심 사천짜파게티봉지·코카콜라 제로 355ml 등이다. 이마트24는 14일까지 '아임e 민생짜장봉지면(5입)'을 40% 할인가에 판다. 이달 말까지 오뚜기...",https://www.news1.kr/articles/5013520
540,2023.03.28.,"카카오뱅크, 두 번째 브랜드저금통 ‘저금통with오뚜기’ 출시",조세일보,'저금통with오뚜기'는 카카오뱅크의 소액저축상품인 '저금통'에 오뚜기몰 쿠폰 혜택을 담은 상품이다. '저금통'은 자동으로 조금씩 잔돈을 모아 최대 10만원까지 저축하는 상품으로 실물 저금통의 특징을 재해석해...,http://www.joseilbo.com/news/news_read.php?uid=482093&class=51&grp=
541,2023.04.04.,"오뚜기, '컵누들 매콤한맛·우동맛' 큰컵 출시",오늘경제,오늘경제 오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다고 4일 밝혔다. 컵누들 큰컵은 그 간 SNS 등을 통해 컵누들을 더욱 많은 양으로 든든하게 즐기고 싶다는 소비자들의 요청에 따라...,http://www.startuptoday.co.kr/news/articleView.html?idxno=126723
542,2023.04.13.,커플 이어 솔로 공략하는 유통가…이번엔 '블랙데이' 마케팅,뉴스1,"상품은 오뚜기 마요짜장볶이큰컵·칠성 펩시콜라제로 500ml 등, 2+1은 농심 사천짜파게티봉지·코카콜라 제로 355ml 등이다. 이마트24는 14일까지 '아임e 민생짜장봉지면(5입)'을 40% 할인가에 판다. 이달 말까지 오뚜기...",https://www.news1.kr/articles/5013520
543,2023.04.18.,다양한 조리법 개발…볶음면 시장 공략 무기로,한국경제,‘라면회사 오뚜기’의 최대 강점은 종합식품기업이라는 사실이다. 이런 강점을 살려 판매 제품을 다양화하면서 해외 판로도 확대한다는 전략을 수립했다. 오뚜기는 식자재뿐 아니라 새로운 조리 방식을 적용한 제품도...,https://www.hankyung.com/economy/article/2023041864941
544,2023.03.28.,오뚜기 '참기름' 40년 연속 판매 1위,시장경제신문,오뚜기만의 제조 노하우로 차별화 통참깨로만 짜서 더욱 고소한 맛 [시장경제=배소라 기자] 사진=오뚜기 오뚜기는 올해로 출시 40주년을 맞은 오뚜기 참기름이 줄곧 판매 1위를 지켜오고 있다고 28일 밝혔다....,http://www.meconomynews.com/news/articleView.html?idxno=76173
545,2023.04.04.,"""할인 아니다""…오뚜기·CU '가격 인하' 초강수",스포츠한국,"사진=오뚜기 제공 지난해부터 고물가 기조가 이어지고 있는 가운데 일부 유통업계가 가격 인하에 나섰다. 한시적 할인 행사가 아닌, 아예 가격 자체를 하향 조정하는 초강수를 뒀다. 4일 관련업계에 따르면 오뚜기는...",https://sports.hankooki.com/news/articleView.html?idxno=6825255
546,2023.03.30.,"오뚜기, 원재료 가격 압력 완화 초입…수요 성장이 관건-SK",이데일리,SK증권은 30일 오뚜기에 대해 원재료 가격 압력 완화 초입으로 경쟁사가 가격 할인 등으로 선회 쉽지 않아... 오뚜기(007310)의 전 장 종가는 44만1500원이다. 박찬솔 SK증권 연구원은 “식품업계(대기업)은 정부의 가격 인상...,http://www.edaily.co.kr/news/newspath.asp?newsid=01394006635548568
547,2023.04.14.,유통가 '블랙데이' 행사 뭐 있나… 반값 할인에 1+1 행사까지,머니S언론사 선정,먼저 1+1 증정 상품은 ▲오뚜기 마요짜장볶이큰컵 ▲삼양 쿠티크에센셜짜장큰컵 ▲하림 더미식유니자장면한그릇 ▲오뚜기 짜장컵밥 ▲칠성 펩시콜라제로500㎖ ▲칠성 펩시콜라제로망고500㎖ 등 6종이다. 2+1...,http://moneys.mt.co.kr/news/mwView.php?no=2023041413174356977
548,2023.04.14.,[브리프] 홈플러스 아모레퍼시픽 오뚜기 롯데칠성 오리온 풀무원 外,비즈트리뷴,"■ 오뚜기 프레스코 토마토 스파게티소스 '베이컨 로제·페퍼로니 아라비아따' 2종 출시 오뚜기 프레스코 스파게티소스 2종(베이컨로제, 아라비아따 페퍼로니) 시뮬컷ㅣ(주)오뚜기 ㈜오뚜기가 이색적인 맛에 풍미 가득한...",http://www.biztribune.co.kr/news/articleView.html?idxno=279489
549,2023.04.12.,신제품 출시·톱스타 광고전… 벌써 달아오른 ‘비빔면 대전’,국민일보,"닐슨코리아에 따르면 지난해 비빔면 시장 점유율은 팔도 53.3%, 농심 19.1%, 오뚜기 11.4% 순이었다. 농심은... 점유율 3위의 오뚜기는 가격을 경쟁력으로 내세우기로 했다. 최근 오뚜기는 ‘진짜쫄면’의 편의점 판매가격을...",https://news.kmib.co.kr/article/view.asp?arcid=0924296337&code=11151400&cp=nv
550,2023.03.28.,"카카오뱅크, '저금통with오뚜기' 선봬",더퍼스트,사진=카카오뱅크 카카오뱅크는 '저금통with오뚜기'를 선보인다고 28일 밝혔다. '저금통with오뚜기'는 카카오뱅크의 소액저축상품인 '저금통'에 오뚜기몰 쿠폰 혜택을 담은 상품이다. '저금통'은 자동으로 조금씩 잔돈을...,http://www.thefirstmedia.net/news/articleView.html?idxno=114426
551,2023.04.12.,신제품 출시·톱스타 광고전… 벌써 달아오른 ‘비빔면 대전’,국민일보,"닐슨코리아에 따르면 지난해 비빔면 시장 점유율은 팔도 53.3%, 농심 19.1%, 오뚜기 11.4% 순이었다. 농심은... 점유율 3위의 오뚜기는 가격을 경쟁력으로 내세우기로 했다. 최근 오뚜기는 ‘진짜쫄면’의 편의점 판매가격을...",https://news.kmib.co.kr/article/view.asp?arcid=0924296337&code=11151400&cp=nv
552,2023.03.31.,"㈜오뚜기, 1인용 '우노(UNO) 페퍼로니피자' 출시",뉴스워커,"오뚜기, 1인용 우노(UNO) 페퍼로니피자 연출사진 ㈜오뚜기가 1인용 '우노(UNO) 페퍼로니피자'를 출시했다. 새롭게 선보인 '우노 페퍼로니피자'는 페퍼로니와 고추 후레이크를 넣은 제품으로, 도우는 수분을 품은 생(生)...",http://www.newsworker.co.kr/news/articleView.html?idxno=199038
553,2023.04.06.,"오뚜기, 컵누들 매콤한맛·우동맛 '큰컵'",보건뉴스,"오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다. 새롭게 선보인 컵누들 큰컵은... 오뚜기는 컵누들 인기제품인 '매콤한맛', '우동맛'을 기존 소컵 중량보다 1.6배 늘린 큰컵에 그대로 담아내...",http://www.bokuennews.com/news/article.html?no=227665
554,2023.04.03.,[라이센스 식음료 PICK ①] 남양유업·동원F&B·오뚜기·오리온·풀무원식품,라이센스뉴스,"오뚜기는 오는 5월 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최하며, 오리온 '마켓오네이처 오!그래놀라'가 hy의 간편식 브랜드 '잇츠온 샐러드'와 컬래버레이션 이벤트를...",http://www.lcnews.co.kr/news/articleView.html?idxno=48391
555,2023.04.13.,"[식품가 투데이] 롯데칠성음료, 칸타타 콘트라베이스 모델로 배우 ‘송중기’...",IT조선,"◇오뚜기, 프레스코 토마토 스파게티소스 2종 출시 오뚜기는 토마토 스파게티소스 신제품 2종을 출시했다고 13일 밝혔다. 새롭게 출시한 토마토 스파게티소스는 '베이컨 로제', '페퍼로니 아라비아따' 등 2종이다. 오뚜기...",https://it.chosun.com/site/data/html_dir/2023/04/13/2023041302489.html
556,2023.04.03.,"오뚜기, '스위트홈 제26회 오뚜기 가족요리 페스티벌' 개최",뉴스퀘스트,"오뚜기(대표이사:황성만)가 오는 5월 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다고 3일 밝혔다. 올해로 26회째를 맞는 '오뚜기 가족요리 페스티벌'은 총 3000여 가족, 약...",https://www.newsquest.co.kr/news/articleView.html?idxno=205239
557,2023.04.11.,"세븐일레븐, 블랙데이 기념 '블랙상품 사면 하나 더!’",이데일리,"먼저 1+1 증정 상품은 ‘오뚜기 마요짜장볶이큰컵’, ‘삼양 쿠티크에센셜짜장큰컵’, ‘하림 더미식유니자장면한그릇’, ‘오뚜기 짜장컵밥’, ‘칠성 펩시콜라제로500ml’, ‘칠성 펩시콜라제로망고500ml’ 등...",http://www.edaily.co.kr/news/newspath.asp?newsid=01561286635575136
558,2023.04.07.,"오뚜기, '식품안전과학연구소' 개소...식품 안전 발전에 이바지할 것",베타뉴스,"▲ 오뚜기가 식품안전과학연구소를 개소했다 ©오뚜기 오뚜기가 7일 오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립한 '식품안전과학연구소' 개소식을 개최했다. 이 날 기념식에는 함영준 오뚜기 회장, 황성만...",http://www.betanews.net:8080/article/1404839.html
559,7일 전,[TEN 포토] 앨리스 '오뚜기 걸그룹 기대하세요',텐아시아,"그룹 앨리스(Alice 소희, 가린, 유경, 연제, 도아, 이제이, 채정)가 19일 오후 서울 강남구 청담동 일지아트홀에서 열린 싱글 앨범 'SHOW DOWN' 미디어 쇼케이스에 참석해 멋진공연을 펼치고 있다. 타이틀곡 '쇼 다운...",https://tenasia.hankyung.com/music/article/2023041993664
560,2023.04.04.,"[신상 레이더] 오뚜기, '컵누들 큰컵' 출시 외",우먼타임스,우먼타임스 = 최인영 기자 ○…오뚜기가 기존 컵누들의 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다. 이번... 오뚜기 컵누들 큰컵은 13일부터 이마트와 SSG닷컴에서 구매할 수 있다. ○…풀무원다논이 풍미를 강화한 '그릭...,http://www.womentimes.co.kr/news/articleView.html?idxno=60304
561,2023.03.31.,"오뚜기, 매콤짭짤한 1인용 '우노(UNO) 페퍼로니피자' 출시",Korea IT Times,"오뚜기가 혼자서도 부담 없이 즐길 수 있는 '우노(UNO) 페퍼로니피자'를 출시했다. 시장조사기관 칸타에 따르면 지난해 3월 국내 냉동피자 시장 규모는 1267억원으로, 2020년(966억원) 대비 31.1% 성장했다. 오뚜기는 2016년 5월...",https://www.koreaittimes.com/news/articleView.html?idxno=120659
562,2023.04.06.,"오뚜기, 삼화페인트공업과 'YELLOW 100' 출시",싱글리스트,"오뚜기가 대표 색상인 '노란색'을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개한다. 올해 첫 활동으로 삼화페인트공업과 협업, 노란색을 띄는 'YELLOW 100' 페인트를 출시한다. 사진=오뚜기 최근 오뚜기는...",http://www.slist.kr/news/articleView.html?idxno=439588
563,2023.03.28.,이번엔 오뚜기? 카카오뱅크 '저금통with오뚜기' 출시,엠투데이,"카카오뱅크(대표이사 윤호영, Daniel)는 '저금통with오뚜기'를 출시한다고 28일 밝혔다. '저금통with오뚜기'는 카카오뱅크의 소액저축상품인 '저금통'에 오뚜기몰 쿠폰 혜택을 담은 상품이다. '저금통'은 자동으로 조금씩...",https://www.autodaily.co.kr/news/articleView.html?idxno=504878
564,7일 전,"[오늘의 유통가] 롯데칠성, '새로' 누적판매 1억병 돌파 外",딜사이트,"◆오뚜기, '제1회 일러스트레이션 공모전(OIF)' 시상식 오뚜기가 이달 18일 서울시 강남구에 위치한 '롤리폴리 꼬또'에서 '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식을 개최했다. 이번 공모전은 오뚜기 제품을...",https://dealsite.co.kr/articles/102390
565,2023.04.12.,"제 27회 오뚜기함태호재단 장학증서 수여식···수혜 대학생 1,165명 달해",글로벌E,오뚜기함태호재단(이사장 함영준)이 10일 오뚜기센터에서 '제27회 오뚜기함태호재단 장학증서 수여식'을 개최했다. 재단법인 오뚜기함태호재단 임원들과 2023년 신규 장학생 56명이 참여한 가운데 열린 행사는 개회 및...,http://www.globale.co.kr/news/articleView.html?idxno=23607
566,2023.03.28.,"‘40살’ 오뚜기 참기름, 출시 이래 국내 참기름 판매 1위 굳건",브릿지경제,"‘40살’ 오뚜기 참기름, 출시 이래 국내 참기름 판매 1위 굳건 오뚜기는 1983년 출시 이후 올해로 40주년을 맞은 ‘오뚜기 참기름’의 시장 점유율이 소비자 판매 점유율 1위를 놓치지 않고 있다고 28일 밝혔다....",https://www.viva100.com/main/view.php?key=20230328010008800
567,5일 전,"건강한 먹거리로 봄나들이 떠나자...유통업계, 헬시플레저 따라 '新메뉴 구성...",싱글리스트,사진=오뚜기 오뚜기의 비건 전문 브랜드 '헬로베지'는 식물성 대체육을 사용한 비건 컵밥 '옴니인사이드 카레·짜장 덮밥'을 출시했다. '옴니인사이드'는 홍콩 기반의 대체육 기업 그린먼데이에서 제조한 옴니미트를...,http://www.slist.kr/news/articleView.html?idxno=443865
568,2023.04.03.,오뚜기 '스위트홈 가족요리 페스티벌' 참가 가족 모집,뉴스프리존,오뚜기(대표이사 황성만)는 5월 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다. 올해는 지난해(50개 팀) 대비 참가자 규모를 2배 늘려 100팀을 모집한다. 접수 기간은...,http://www.newsfreezone.co.kr/news/articleView.html?idxno=457338
569,7일 전,"[유통산책] 오리온, 대리점 '소통행보' 外",글로벌이코노믹,"◆㈜오뚜기, '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식 개최 주식회사 오뚜기가 '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식을 개최했다. 이번 공모전은 오뚜기 제품을 매개로 사람과 공간, 시간을 하나로...",http://www.g-enews.com/ko-kr/news/article/news_all/20230419094504825441b72ae004_1/article.html
570,5일 전,"건강한 먹거리로 봄나들이 떠나자...유통업계, 헬시플레저 따라 '新메뉴 구성...",싱글리스트,사진=오뚜기 오뚜기의 비건 전문 브랜드 '헬로베지'는 식물성 대체육을 사용한 비건 컵밥 '옴니인사이드 카레·짜장 덮밥'을 출시했다. '옴니인사이드'는 홍콩 기반의 대체육 기업 그린먼데이에서 제조한 옴니미트를...,http://www.slist.kr/news/articleView.html?idxno=443865
571,2023.03.28.,"오뚜기 참기름, 출시 40주년 판매 1위로",중소기업신문,"사진/오뚜기 오뚜기 참기름은 출시 40주년을 맞아 소비자 판매 1위를 기록하며, 꾸준한 사랑을 받고 있다고 28일 밝혔다. 오뚜기는 1983년 '고소한 참기름' 출시한 뒤, 소비자 판매 1위를 놓치지 않았다. 40년 동안 꾸준히...",http://www.smedaily.co.kr/news/articleView.html?idxno=252829
572,2023.04.03.,오뚜기 '스위트홈 가족요리 페스티벌' 참가 가족 모집,뉴스프리존,오뚜기(대표이사 황성만)는 5월 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다. 올해는 지난해(50개 팀) 대비 참가자 규모를 2배 늘려 100팀을 모집한다. 접수 기간은...,http://www.newsfreezone.co.kr/news/articleView.html?idxno=457338
573,2023.03.28.,"""잔돈 저축으로 연 10% 금리""…카카오뱅크 '저금통with오뚜기' 출시",아주경제,3회 저축 시 오뚜기몰 3종쿠폰 지급...저축금액 5000원 달성시 8000원 쿠폰 아주경제=김민영 기자 min0@ajunews.com 인터넷전문은행 카카오뱅크가 오뚜기와 협업을 통해 잔돈을 자동으로 저축해 연 10%금리를 제공하는...,https://www.ajunews.com/view/20230328113130948
574,2023.03.31.,"㈜오뚜기, '우노(UNO) 페퍼로니피자' 선보여",뉴스티앤티,㈜오뚜기가 혼자서도 부담 없이 즐길 수 있는 '우노(UNO) 페퍼로니피자'를 출시했다. ㈜오뚜기는 2016년 5월 냉동피자 시장에 진출한 이후 형태 다양화 및 메뉴 고급화 전략을 앞세워 시장의 성장을 이끌어왔다. 그 중...,http://www.newstnt.com/news/articleView.html?idxno=264284
575,7일 전,"[유통산책] 오리온, 대리점 '소통행보' 外",글로벌이코노믹,"◆㈜오뚜기, '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식 개최 주식회사 오뚜기가 '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식을 개최했다. 이번 공모전은 오뚜기 제품을 매개로 사람과 공간, 시간을 하나로...",http://www.g-enews.com/ko-kr/news/article/news_all/20230419094504825441b72ae004_1/article.html
576,2023.04.04.,"오뚜기, 중량 1.6배 늘린 ‘컵누들 큰컵’ 출시",CNB뉴스,"(사진=오뚜기) 오뚜기가 기존 컵누들 소컵 대비 중량을 1.6배 늘린 ‘컵누들 큰컵’을 출시했다. 4일 오뚜기에 따르면, 컵누들 큰컵은 ‘매콤한맛’ ‘우동맛’ 총 2종으로 구성됐다. 매콤한맛 큰컵 칼로리는 205...",https://www.cnbnews.com/news/article.html?no=595226
577,2023.03.30.,"오뚜기, 시장점유율 확대되면 저평가 벗어날듯 - SK증권",파이낸셜뉴스,"SK증권은 30일 오뚜기에 대해 1·4분기 식료품 수요 둔화 구간에서도 양호한 매출 흐름을 보였다며 상반기... 이어 ""여러 카테고리에서 ‘착한가격’ 정책을 고수한 오뚜기 제품이 올해 소비자의 선택을 받을 가능성이...",http://www.fnnews.com/news/202303300841515950
578,2023.04.06.,"오뚜기, 삼화페인트공업과 협업 페인트 출시...'옐로우 프로젝트' 박차",팝콘뉴스,"오뚜기가 대표 색상인 '노란색'을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개 중인 가운데, 올해 첫 활동으로 삼화페인트공업과의 협업을 통해 'YELLOW 100' 페인트를 출시했다고 6일 밝혔다. 오뚜기...",http://www.popcornnews.net/news/articleView.html?idxno=38277
579,2023.03.29.,"[주총] 황성만 오뚜기 대표 ""글로벌 강화·한국농업 상생 발전시킬 것""",데일리한국,"오뚜기 정기주주총회 모습. 사진=오뚜기 제공 ""글로벌 영업을 한층 더 강화하고 한국농업 상생발전 프로젝트를 발전시키겠습니다."" 29일 황성만 오뚜기 대표는 정기 주주총회 인사말을 통해 ""전 세대 고객들의 다양한...",https://daily.hankooki.com/news/articleView.html?idxno=939493
580,2023.03.28.,"오뚜기 참기름, 출시 이래 40년간 업계 1위",컨슈머치,국내 대표 참기름인 '오뚜기 참기름'이 올해로 출시 40주년을 맞는다. 참기름은 한 방울로 음식에 감칠맛을... 점유율'은 오뚜기가 45%로 업계 1위를 차지했다. 이처럼 오뚜기 참기름이 꾸준히 사랑받아 온 이유는...,http://www.consumuch.com/news/articleView.html?idxno=59543
581,2023.03.28.,"카카오뱅크, 두번째 브랜드저금통 '저금통with오뚜기' 출시",디지털투데이,카카오뱅크는 '저금통with오뚜기'를 출시한다고 28일 밝혔다. 저금통with오뚜기는 카카오뱅크의 소액저축상품인 저금통에 오뚜기몰 쿠폰 혜택을 담은 상품이다. 저금통은 자동으로 조금씩 잔돈을 모아 최대 10만원까지...,http://www.digitaltoday.co.kr/news/articleView.html?idxno=472696
582,2023.03.30.,"오뚜기, 시장점유율 확대되면 저평가 벗어날듯 - SK증권",파이낸셜뉴스,"SK증권은 30일 오뚜기에 대해 1·4분기 식료품 수요 둔화 구간에서도 양호한 매출 흐름을 보였다며 상반기... 이어 ""여러 카테고리에서 ‘착한가격’ 정책을 고수한 오뚜기 제품이 올해 소비자의 선택을 받을 가능성이...",http://www.fnnews.com/news/202303300841515950
583,2023.04.06.,"오뚜기, 삼화페인트공업과 협업 페인트 출시...'옐로우 프로젝트' 박차",팝콘뉴스,"오뚜기가 대표 색상인 '노란색'을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개 중인 가운데, 올해 첫 활동으로 삼화페인트공업과의 협업을 통해 'YELLOW 100' 페인트를 출시했다고 6일 밝혔다. 오뚜기...",http://www.popcornnews.net/news/articleView.html?idxno=38277
584,2023.04.04.,"""중량 1.6배 늘렸다""…오뚜기, '컵누들 큰컵' 출시",아시아타임즈,"오뚜기 컵누들 용기2종(매콤, 우동). (사진=오뚜기) 오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 ‘컵누들 큰컵’을 출시했다. 새롭게 선보인 컵누들 큰컵은 그 간 SNS 등을 통해 컵누들을 더욱 많은 양으로 든든하게...",https://www.asiatime.co.kr/article/20230404500069
585,2023.03.31.,"오뚜기, 매콤짭짤한 1인용 '우노 페퍼로니피자' 출시",테크홀릭,"㈜오뚜기가 짭짤한 페퍼로니와 매콤한 고추 후레이크를 듬뿍 넣어 간단한 식사 대용은 물론 간식이나 맥주... ㈜오뚜기의 자사몰인 '오뚜기몰'과 편의점 등에서 구입 가능하며, 오는 4월 4일부터 9일까지 열리는 '여의도...",http://www.techholic.co.kr/news/articleView.html?idxno=207779
586,2023.04.03.,"오뚜기, 제26회 오뚜기 가족요리 페스티벌 개최",스마트투데이,오뚜기가 다음달 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다. 지난해 3년 만에 재개한 행사로 올해는 전년 50개팀보다 참가자 규모를 2배 늘려 행사를 개최한다. 접수...,https://www.smarttoday.co.kr/news/articleView.html?idxno=28564
587,2023.03.29.,"[주총] 황성만 오뚜기 대표 ""글로벌 강화·한국농업 상생 발전시킬 것""",데일리한국,"오뚜기 정기주주총회 모습. 사진=오뚜기 제공 ""글로벌 영업을 한층 더 강화하고 한국농업 상생발전 프로젝트를 발전시키겠습니다."" 29일 황성만 오뚜기 대표는 정기 주주총회 인사말을 통해 ""전 세대 고객들의 다양한...",https://daily.hankooki.com/news/articleView.html?idxno=939493
588,2023.04.05.,"오뚜기, '우노(UNO) 페퍼로니피자' 피자 한 판 혼자서도 거뜬하게",머니S,"짭짤한 페퍼로니와 매콤한 고추 후레이크의 조화 … 7인치 '우노 피자' 라인업 강화 ㈜오뚜기가 혼자서도... ㈜오뚜기의 자사몰인 '오뚜기몰'과 편의점 등에서 구입 가능하며, 오는 4월 9일까지 열리는 '여의도 벚꽃축제...",http://moneys.mt.co.kr/news/mwView.php?no=2023040412492682297
589,7일 전,식품 상장기업 기업평판 우수기업 2023년 4월 발표,여성소비자신문,"식품 상장기업 2023년 4월 기업평판 우수기업으로 CJ제일제당, 오리온, 농심, 동서, 오뚜기, 풀무원, 하림... 오뚜기 ( 대표 함영준, 황성만 ) 브랜드는 맞벌이 등 독신세대의 증가로 간편하고 편리함을 추구하는 소비자의...",http://www.wsobi.com/news/articleView.html?idxno=198291
590,2023.04.03.,"오뚜기, 제26회 오뚜기 가족요리 페스티벌 개최",스마트투데이,오뚜기가 다음달 13일 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다. 지난해 3년 만에 재개한 행사로 올해는 전년 50개팀보다 참가자 규모를 2배 늘려 행사를 개최한다. 접수...,https://www.smarttoday.co.kr/news/articleView.html?idxno=28564
591,2023.03.28.,"오뚜기 '참기름' 40주년, 국내 참기름 판매 줄곧 1위 지켜",비지니스코리아,"오뚜기 참기름이 지난 1983년 출시 이래 40년 동안 줄곧 소비자 판매 1위를 지키고 있다. 27일 한국농수산식품유통공사(aT) 식품산업통계정보시스템에 따르면, 지난해 상반기 기준 '전통기름 제조사 점유율'은 오뚜기가 45%로...",http://www.businesskorea.co.kr/news/articleView.html?idxno=111639
592,2023.03.29.,"[주총] 황성만 오뚜기 대표 ""글로벌 강화·한국농업 상생 발전시킬 것""",데일리한국,"오뚜기 정기주주총회 모습. 사진=오뚜기 제공 ""글로벌 영업을 한층 더 강화하고 한국농업 상생발전 프로젝트를 발전시키겠습니다."" 29일 황성만 오뚜기 대표는 정기 주주총회 인사말을 통해 ""전 세대 고객들의 다양한...",https://daily.hankooki.com/news/articleView.html?idxno=939493
593,2023.04.06.,"㈜오뚜기-삼화페인트공업㈜, 'YELLOW 100' 페인트 선봬",이코노미톡뉴스,㈜오뚜기가 '오뚜기 옐로우 프로젝트'의 올해 첫 활동으로 삼화페인트공업㈜와의 협업을 통해 'YELLOW 100' 페인트를 출시했다. ㈜오뚜기는 오뚜기 옐로우 프로젝트를 통해 상징 컬러인 '노란색'을 자산으로 삼아...,http://www.economytalk.kr/news/articleView.html?idxno=233502
594,2023.04.04.,"오뚜기, 중량 1.6배 늘려 든든하게 ‘컵누들 매콤한맛·우동맛 큰컵’ 출시",소셜밸류,▲오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 ‘컵누들 큰컵’을 출시했다./사진=오뚜기 제공 오뚜기가 기존 컵누들 소컵보다 중량을 1.6배 늘린 ‘컵누들 큰컵’을 출시했다고 4일 밝혔다. 새롭게 선보인...,https://www.socialvalue.kr/news/view/1065574184329705
595,2023.04.05.,"오뚜기, '우노(UNO) 페퍼로니피자' 피자 한 판 혼자서도 거뜬하게",머니S,"짭짤한 페퍼로니와 매콤한 고추 후레이크의 조화 … 7인치 '우노 피자' 라인업 강화 ㈜오뚜기가 혼자서도... ㈜오뚜기의 자사몰인 '오뚜기몰'과 편의점 등에서 구입 가능하며, 오는 4월 9일까지 열리는 '여의도 벚꽃축제...",http://moneys.mt.co.kr/news/mwView.php?no=2023040412492682297
596,2023.03.31.,"오뚜기, 1인용 '우노 페퍼로니피자' 선봬",오늘경제,"오늘경제 오뚜기가 1인옹 '우노(UNO) 페퍼로니피자'를 출시했다고 31일 밝혔다. 새롭게 선보인 '우노... 해당 상품은 오뚜기의 자사몰인 '오뚜기몰'과 편의점 등에서 구입 가능하며, 다음달 4일부터 9일까지 열리는 '여의도...",http://www.startuptoday.co.kr/news/articleView.html?idxno=126449
597,7일 전,식품 상장기업 기업평판 우수기업 2023년 4월 발표,여성소비자신문,"식품 상장기업 2023년 4월 기업평판 우수기업으로 CJ제일제당, 오리온, 농심, 동서, 오뚜기, 풀무원, 하림... 오뚜기 ( 대표 함영준, 황성만 ) 브랜드는 맞벌이 등 독신세대의 증가로 간편하고 편리함을 추구하는 소비자의...",http://www.wsobi.com/news/articleView.html?idxno=198291
